ㄈㄨˋㄌㄧㄢˊ	婦聯	59
ㄈㄨˋㄌㄧㄢˊㄏㄨㄟˋ	婦聯會	29
ㄈㄨˋㄌㄧㄢˊㄓㄤˇ	副連長	0
ㄈㄨˋㄌㄧㄢˊㄗㄨㄥˇㄏㄨㄟˋ	婦聯總會	1
ㄈㄨˋㄌㄧㄢˋ	賦斂	0
ㄈㄨˋㄌㄧㄥˇㄉㄨㄟˋ	副領隊	3
ㄈㄨˋㄌㄨˋ	附錄	130
ㄈㄨˋㄌㄨˋㄌㄧˇ	附錄裡	1
ㄈㄨˋㄍㄜ	副歌	4
ㄈㄨˋㄍㄜˊㄑㄩˇ	賦格曲	3
ㄈㄨˋㄍㄞˋ	覆蓋	154
ㄈㄨˋㄍㄞˋㄌㄩˋ	覆蓋率	20
ㄈㄨˋㄍㄞˋㄓㄜ˙	覆蓋著	1
ㄈㄨˋㄍㄞˋㄓㄨˋ	覆蓋住	2
ㄈㄨˋㄍㄟˇ	付給	69
ㄈㄨˋㄍㄟˇ	附給	0
ㄈㄨˋㄍㄠ	附睪	0
ㄈㄨˋㄍㄠˇ	腹稿	3
ㄈㄨˋㄍㄠˋ	訃告	1
ㄈㄨˋㄍㄠˋ	赴告	0
ㄈㄨˋㄍㄨˇ	富賈	5
ㄈㄨˋㄍㄨˇ	復古	75
ㄈㄨˋㄍㄨˇㄈㄥ	復古風	15
ㄈㄨˋㄍㄨˇㄓㄑㄩ	附骨之蛆	1
ㄈㄨˋㄍㄨㄛˊ	富國	10
ㄈㄨˋㄍㄨㄛˊ	復國	22
ㄈㄨˋㄍㄨㄛˊㄉㄨㄣ	復國墩	0
ㄈㄨˋㄍㄨㄛˊㄑㄧㄤˊㄅㄧㄥ	富國強兵	4
ㄈㄨˋㄍㄨㄛˋ	付過	3
ㄈㄨˋㄍㄨㄛˋ	附過	0
ㄈㄨˋㄍㄨㄟ	復歸	4
ㄈㄨˋㄍㄨㄟ	賦歸	0
ㄈㄨˋㄍㄨㄟˋ	富貴	79
ㄈㄨˋㄍㄨㄟˋㄅㄧㄖㄣˊ	富貴逼人	0
ㄈㄨˋㄍㄨㄟˋㄅㄧㄥˋ	富貴病	1
ㄈㄨˋㄍㄨㄟˋㄅㄨˋㄋㄥˊ	富貴不能	1
ㄈㄨˋㄍㄨㄟˋㄅㄨˋㄋㄥˊㄧㄣˊ	富貴不能淫	0
ㄈㄨˋㄍㄨㄟˋㄏㄨㄚ	富貴花	1
ㄈㄨˋㄍㄨㄟˋㄕㄡˇ	富貴手	12
ㄈㄨˋㄍㄨㄟˋㄖㄨˊㄈㄨˊㄩㄣˊ	富貴如浮雲	0
ㄈㄨˋㄍㄨㄟˋㄖㄨㄥˊㄏㄨㄚˊ	富貴榮華	2
ㄈㄨˋㄍㄨㄟˋㄗㄞˋㄊㄧㄢ	富貴在天	2
ㄈㄨˋㄍㄨㄢ	副官	11
ㄈㄨˋㄍㄨㄥ	復工	39
ㄈㄨˋㄍㄨㄥˋ	賦貢	0
ㄈㄨˋㄍㄨㄥㄈㄨˋㄎㄜˋ	復工復課	4
ㄈㄨˋㄎㄚˇ	副卡	1
ㄈㄨˋㄎㄜ	副科	0
ㄈㄨˋㄎㄜ	婦科	20
ㄈㄨˋㄎㄜ	復刻	9
ㄈㄨˋㄎㄜˇㄉㄧˊㄍㄨㄛˊ	富可敵國	5
ㄈㄨˋㄎㄜˋ	復刻	9
ㄈㄨˋㄎㄜˋ	復課	3
ㄈㄨˋㄎㄜˋ	複課	2
ㄈㄨˋㄎㄜˋ	賦課	0
ㄈㄨˋㄎㄜˋㄅㄢˇ	復刻版	3
ㄈㄨˋㄎㄜㄅㄞˇ	傅科擺	1
ㄈㄨˋㄎㄜㄅㄢˇ	復刻版	3
ㄈㄨˋㄎㄜㄧㄕㄥ	婦科醫生	1
ㄈㄨˋㄎㄠˇ	赴考	3
ㄈㄨˋㄎㄢ	副刊	79
ㄈㄨˋㄎㄢ	復刊	6
ㄈㄨˋㄎㄤ	富康	0
ㄈㄨˋㄎㄤ	阜康	2
ㄈㄨˋㄎㄨㄢˇ	付款	147
ㄈㄨˋㄎㄨㄢˇ	附款	0
ㄈㄨˋㄎㄨㄢˇㄉㄢ	付款單	0
ㄈㄨˋㄎㄨㄢˇㄖˋ	付款日	0
ㄈㄨˋㄎㄨㄢˇㄖㄣˊ	付款人	0
ㄈㄨˋㄎㄨㄤˋ	富礦	2
ㄈㄨˋㄎㄨㄤˋㄓㄤˇ	副礦長	4
ㄈㄨˋㄏㄜˊ	復合	11
ㄈㄨˋㄏㄜˊ	複合	104
ㄈㄨˋㄏㄜˊ	複核	3
ㄈㄨˋㄏㄜˊ	覆核	0
ㄈㄨˋㄏㄜˊ	附合	2
ㄈㄨˋㄏㄜˊㄊㄧˇ	複合體	11
ㄈㄨˋㄏㄜˊㄒㄧㄥˊ	複合型	3
ㄈㄨˋㄏㄜˊㄕˋ	複合式	12
ㄈㄨˋㄏㄜˊㄘˊ	複合詞	24
ㄈㄨˋㄏㄜˊㄘㄞˊㄌㄧㄠˋ	複合材料	1
ㄈㄨˋㄏㄜˊㄨˋ	複合物	5
ㄈㄨˋㄏㄜˋ	負荷	154
ㄈㄨˋㄏㄜˋ	附和	27
ㄈㄨˋㄏㄜˋㄌㄧㄤˋ	負荷量	7
ㄈㄨˋㄏㄜˋㄙㄨㄟˊㄕㄥ	附和隨聲	0
ㄈㄨˋㄏㄞˇ	富海	1
ㄈㄨˋㄏㄠˇ	付好	1
ㄈㄨˋㄏㄠˇ	附好	0
ㄈㄨˋㄏㄠˊ	富豪	51
ㄈㄨˋㄏㄠˊㄓㄐㄧㄚ	富豪之家	0
ㄈㄨˋㄏㄠˊㄕˋㄐㄧㄚ	富豪世家	0
ㄈㄨˋㄏㄠˋ	負號	2
ㄈㄨˋㄏㄡˋ	富厚	3
ㄈㄨˋㄏㄢˊ	復函	0
ㄈㄨˋㄏㄨˋ	富戶	2
ㄈㄨˋㄏㄨㄚˊ	富華	0
ㄈㄨˋㄏㄨㄛˊ	復活	76
ㄈㄨˋㄏㄨㄛˊㄉㄠˇ	復活島	3
ㄈㄨˋㄏㄨㄛˊㄌㄜ˙	復活了	4
ㄈㄨˋㄏㄨㄛˊㄐㄧㄝˊ	復活節	8
ㄈㄨˋㄏㄨㄛˊㄖˋ	復活日	0
ㄈㄨˋㄏㄨㄟˊㄎㄨㄟˋ	負回饋	0
ㄈㄨˋㄏㄨㄟˋ	傅會	4
ㄈㄨˋㄏㄨㄟˋ	復會	12
ㄈㄨˋㄏㄨㄟˋ	赴會	11
ㄈㄨˋㄏㄨㄟˋ	附會	24
ㄈㄨˋㄏㄨㄟˋㄑㄧㄢㄏㄜˊ	傅會牽合	0
ㄈㄨˋㄏㄨㄟˋㄓㄤˇ	副會長	36
ㄈㄨˋㄏㄨㄟˋㄔㄨㄢㄗㄨㄛˋ	傅會穿鑿	0
ㄈㄨˋㄐㄧ	副機	5
ㄈㄨˋㄐㄧ	腹肌	7
ㄈㄨˋㄐㄧˊ	復籍	0
ㄈㄨˋㄐㄧˊ	負極	8
ㄈㄨˋㄐㄧˊ	負笈	10
ㄈㄨˋㄐㄧˊ	附籍	0
ㄈㄨˋㄐㄧˋ	附記	3
ㄈㄨˋㄐㄧㄚ	富家	6
ㄈㄨˋㄐㄧㄚ	附加	259
ㄈㄨˋㄐㄧㄚˇㄊㄧㄢㄒㄧㄚˋ	富甲天下	0
ㄈㄨˋㄐㄧㄚˇㄓㄨㄤˋㄒㄧㄢˋ	副甲狀線	0
ㄈㄨˋㄐㄧㄚˇㄧㄈㄤ	富甲一方	3
ㄈㄨˋㄐㄧㄚㄋㄧㄢˊㄐㄧㄣㄓˋ	附加年金制	8
ㄈㄨˋㄐㄧㄚㄋㄩˇ	富家女	2
ㄈㄨˋㄐㄧㄚㄐㄧㄚˋㄓˊ	附加價值	32
ㄈㄨˋㄐㄧㄚㄓˊ	附加值	1
ㄈㄨˋㄐㄧㄚㄕㄨㄟˋ	附加稅	4
ㄈㄨˋㄐㄧㄚㄗˇ	富家子	3
ㄈㄨˋㄐㄧㄚㄗˇㄉㄧˋ	富家子弟	1
ㄈㄨˋㄐㄧㄚㄨˋ	附加物	0
ㄈㄨˋㄐㄧㄠ	付交	2
ㄈㄨˋㄐㄧㄠ	復交	4
ㄈㄨˋㄐㄧㄠ	附交	0
ㄈㄨˋㄐㄧㄠˋ	復校	6
ㄈㄨˋㄐㄧㄠˋㄕㄡˋ	副教授	173
ㄈㄨˋㄐㄧㄠㄍㄢˇㄕㄣˊㄐㄧㄥ	副交感神經	3
ㄈㄨˋㄐㄧㄡˋ	復舊	12
ㄈㄨˋㄐㄧㄡˋ	負疚	2
ㄈㄨˋㄐㄧㄡˋ	赴救	0
ㄈㄨˋㄐㄧㄢˇ	複檢	14
ㄈㄨˋㄐㄧㄢˋ	復健	145
ㄈㄨˋㄐㄧㄢˋ	復建	14
ㄈㄨˋㄐㄧㄢˋ	附件	86
ㄈㄨˋㄐㄧㄢˋㄊㄧㄢㄖˋ	復見天日	0
ㄈㄨˋㄐㄧㄢˋㄎㄜ	復健科	12
ㄈㄨˋㄐㄧㄢˋㄎㄜ	復建科	1
ㄈㄨˋㄐㄧㄢˋㄎㄡˇㄇㄧˋ	腹劍口蜜	0
ㄈㄨˋㄐㄧㄢˋㄒㄧㄚˋㄗㄞˇ	附件下載	4
ㄈㄨˋㄐㄧㄢˋㄒㄧㄚˋㄗㄞˋ	附件下載	4
ㄈㄨˋㄐㄧㄢˋㄓㄨㄥㄒㄧㄣ	復建中心	1
ㄈㄨˋㄐㄧㄢˋㄕㄜˊㄊㄤˊ	腹劍舌糖	0
ㄈㄨˋㄐㄧㄢˋㄕㄤˋㄔㄨㄢˊ	附件上傳	4
ㄈㄨˋㄐㄧㄢㄇㄨˇㄓˊ	父兼母職	1
ㄈㄨˋㄐㄧㄣˇㄐㄧㄝ	富錦街	1
ㄈㄨˋㄐㄧㄣˋ	附近	1552
ㄈㄨˋㄐㄧㄣˋㄉㄧˋㄑㄩ	附近地區	8
ㄈㄨˋㄐㄧㄤˋ	副將	2
ㄈㄨˋㄐㄧㄥ	負荊	0
ㄈㄨˋㄐㄧㄥㄑㄧㄥˇㄗㄨㄟˋ	負荊請罪	0
ㄈㄨˋㄐㄧㄩˊㄍㄤˇ	富基漁港	3
ㄈㄨˋㄐㄩˊㄓㄤˇ	副局長	84
ㄈㄨˋㄐㄩˋ	複句	71
ㄈㄨˋㄐㄩㄝˊ	複決	43
ㄈㄨˋㄐㄩㄝˊㄑㄩㄢˊ	複決權	1
ㄈㄨˋㄑㄧˇ	付起	2
ㄈㄨˋㄑㄧˇ	負起	192
ㄈㄨˋㄑㄧˇ	附起	0
ㄈㄨˋㄑㄧˋ	付訖	0
ㄈㄨˋㄑㄧˋ	負氣	3
ㄈㄨˋㄑㄧㄝˋ	負篋	0
ㄈㄨˋㄑㄧㄢˊ	付錢	96
ㄈㄨˋㄑㄧㄢˊ	附錢	0
ㄈㄨˋㄑㄧㄣ	父親	1377
ㄈㄨˋㄑㄧㄣㄐㄧㄝˊ	父親節	26
ㄈㄨˋㄑㄧㄤ	腹腔	23
ㄈㄨˋㄑㄧㄤˊ	富強	25
ㄈㄨˋㄑㄧㄤˊㄎㄤㄌㄜˋ	富強康樂	3
ㄈㄨˋㄑㄧㄥ	付清	13
ㄈㄨˋㄑㄩˋ	付去	0
ㄈㄨˋㄑㄩˋ	附去	0
ㄈㄨˋㄑㄩㄢˊ	婦權	7
ㄈㄨˋㄑㄩㄢˊ	復權	2
ㄈㄨˋㄑㄩㄢˊ	父權	68
ㄈㄨˋㄑㄩㄢˊㄓˋ	父權制	0
ㄈㄨˋㄒㄧˊ	付息	11
ㄈㄨˋㄒㄧˊ	復習	6
ㄈㄨˋㄒㄧˊ	複習	54
ㄈㄨˋㄒㄧˋ	父系	5
ㄈㄨˋㄒㄧˋㄑㄧㄣㄕㄨˇ	父系親屬	0
ㄈㄨˋㄒㄧˋㄓㄨˇㄖㄣˋ	副系主任	1
ㄈㄨˋㄒㄧㄚˋ	付下	2
ㄈㄨˋㄒㄧㄚˋㄑㄩˋ	付下去	1
ㄈㄨˋㄒㄧㄝˇ	複寫	6
ㄈㄨˋㄒㄧㄝˇ	覆寫	114
ㄈㄨˋㄒㄧㄝˇㄍㄟˇ	複寫給	19
ㄈㄨˋㄒㄧㄝˇㄓˇ	複寫紙	2
ㄈㄨˋㄒㄧㄝˋ	腹瀉	36
ㄈㄨˋㄒㄧㄝˋㄧㄠˋ	腹瀉藥	0
ㄈㄨˋㄒㄧㄠˇ	附小	16
ㄈㄨˋㄒㄧㄠˋ	復校	6
ㄈㄨˋㄒㄧㄠˋㄓㄤˇ	副校長	50
ㄈㄨˋㄒㄧㄢˇㄖㄨˊㄧˊ	赴險如夷	0
ㄈㄨˋㄒㄧㄢˊ	賦閒	8
ㄈㄨˋㄒㄧㄢˊㄗㄞˋㄐㄧㄚ	賦閒在家	1
ㄈㄨˋㄒㄧㄢˋ	付現	12
ㄈㄨˋㄒㄧㄢˋ	副線	0
ㄈㄨˋㄒㄧㄢˋ	復現	2
ㄈㄨˋㄒㄧㄢˋ	複線	0
ㄈㄨˋㄒㄧㄢˋㄌㄜ˙	復現了	4
ㄈㄨˋㄒㄧㄢˋㄑㄩㄢ	副線圈	0
ㄈㄨˋㄒㄧㄢˋㄓㄤˇ	副縣長	9
ㄈㄨˋㄒㄧㄣ	復新	7
ㄈㄨˋㄒㄧㄣ	腹心	3
ㄈㄨˋㄒㄧㄣ	負心	7
ㄈㄨˋㄒㄧㄣ	負薪	1
ㄈㄨˋㄒㄧㄣˋ	復信	1
ㄈㄨˋㄒㄧㄣˋ	覆信	1
ㄈㄨˋㄒㄧㄣㄏㄢˋ	負心漢	3
ㄈㄨˋㄒㄧㄣㄐㄧㄡˋㄏㄨㄛˇ	負薪救火	0
ㄈㄨˋㄒㄧㄣㄒㄧㄤㄓㄠˋ	腹心相照	0
ㄈㄨˋㄒㄧㄣㄓㄏㄨㄢˋ	腹心之患	0
ㄈㄨˋㄒㄧㄣㄓㄐㄧˊ	腹心之疾	0
ㄈㄨˋㄒㄧㄣㄓㄧㄡ	腹心之憂	0
ㄈㄨˋㄒㄧㄣㄖㄣˊ	負心人	0
ㄈㄨˋㄒㄧㄤˋ	副相	0
ㄈㄨˋㄒㄧㄤˋ	負向	10
ㄈㄨˋㄒㄧㄤˋ	負項	0
ㄈㄨˋㄒㄧㄥ	復興	352
ㄈㄨˋㄒㄧㄥˋ	複姓	2
ㄈㄨˋㄒㄧㄥˋ	賦性	0
ㄈㄨˋㄒㄧㄥㄅㄟˇㄌㄨˋ	復興北路	11
ㄈㄨˋㄒㄧㄥㄇㄟˇㄍㄨㄥ	復興美工	4
ㄈㄨˋㄒㄧㄥㄉㄠˇ	復興島	0
ㄈㄨˋㄒㄧㄥㄋㄢˊㄌㄨˋ	復興南路	8
ㄈㄨˋㄒㄧㄥㄍㄠㄓㄨㄥ	復興高中	4
ㄈㄨˋㄒㄧㄥㄍㄤ	復興崗	1
ㄈㄨˋㄒㄧㄥㄍㄨㄤˇㄅㄛ	復興廣播	0
ㄈㄨˋㄒㄧㄥㄍㄨㄤˇㄅㄛˋ	復興廣播	0
ㄈㄨˋㄒㄧㄥㄍㄨㄤˇㄅㄛˋㄉㄧㄢˋㄊㄞˊ	復興廣播電台	0
ㄈㄨˋㄒㄧㄥㄍㄨㄤˇㄅㄛㄉㄧㄢˋㄊㄞˊ	復興廣播電台	0
ㄈㄨˋㄒㄧㄥㄍㄨㄥㄕㄤ	復興工商	0
ㄈㄨˋㄒㄧㄥㄏㄠˋ	復興號	16
ㄈㄨˋㄒㄧㄥㄐㄧㄉㄧˋ	復興基地	0
ㄈㄨˋㄒㄧㄥㄐㄩˋㄒㄧㄠˋ	復興劇校	6
ㄈㄨˋㄒㄧㄥㄐㄩˋㄧˋ	復興劇藝	0
ㄈㄨˋㄒㄧㄥㄑㄩ	復興區	0
ㄈㄨˋㄒㄧㄥㄒㄧㄤ	復興鄉	8
ㄈㄨˋㄒㄧㄥㄓㄨㄥㄒㄩㄝˊ	復興中學	0
ㄈㄨˋㄒㄧㄥㄕㄜˋ	復興社	1
ㄈㄨˋㄒㄧㄥㄕㄤㄍㄨㄥ	復興商工	6
ㄈㄨˋㄒㄧㄥㄩˇ	復興嶼	0
ㄈㄨˋㄒㄩㄝˊ	復學	21
ㄈㄨˋㄒㄩㄝˊㄕㄥ	復學生	1
ㄈㄨˋㄒㄩㄢˇ	複選	13
ㄈㄨˋㄒㄩㄢˇㄊㄧˊ	複選題	1
ㄈㄨˋㄒㄩㄢˊㄌㄩˋ	副旋律	114
ㄈㄨˋㄒㄩㄥ	父兄	10
ㄈㄨˋㄓˇㄏㄨㄟㄍㄨㄢ	副指揮官	2
ㄈㄨˋㄓˊ	副職	0
ㄈㄨˋㄓˊ	婦職	10
ㄈㄨˋㄓˊ	復職	2
ㄈㄨˋㄓˊ	父執	10
ㄈㄨˋㄓˊ	父職	3
ㄈㄨˋㄓˊ	賦值	19
ㄈㄨˋㄓˊㄅㄟˋ	父執輩	8
ㄈㄨˋㄓˊㄒㄧㄥˊㄓㄤˇ	副執行長	8
ㄈㄨˋㄓˊㄧㄝˋ	副職業	0
ㄈㄨˋㄓˋ	複製	453
ㄈㄨˋㄓˋㄆㄧㄣˇ	複製品	9
ㄈㄨˋㄓˋㄋㄧㄡˊ	複製牛	7
ㄈㄨˋㄓˋㄓㄨ	複製豬	17
ㄈㄨˋㄓˋㄔㄨ	複製出	17
ㄈㄨˋㄓˋㄧㄤˊ	複製羊	6
ㄈㄨˋㄓㄉㄨˋㄨㄞˋ	付之度外	0
ㄈㄨˋㄓㄉㄨㄥㄌㄧㄡˊ	付之東流	2
ㄈㄨˋㄓㄌㄧㄡˊㄕㄨㄟˇ	付之流水	0
ㄈㄨˋㄓㄑㄩㄝㄖㄨˊ	付之闕如	22
ㄈㄨˋㄓㄜ˙	付著	0
ㄈㄨˋㄓㄜ˙	覆著	6
ㄈㄨˋㄓㄞˋ	負債	90
ㄈㄨˋㄓㄞˋㄌㄟˇㄌㄟˇ	負債累累	5
ㄈㄨˋㄓㄠㄐㄧˊㄖㄣˊ	副召集人	10
ㄈㄨˋㄓㄡ	覆舟	1
ㄈㄨˋㄓㄡˊ	副軸	1
ㄈㄨˋㄓㄣˇ	復診	1
ㄈㄨˋㄓㄣˇ	複診	2
ㄈㄨˋㄓㄤˋ	付帳	5
ㄈㄨˋㄓㄤˋ	付賬	6
ㄈㄨˋㄓㄤˋ	腹脹	7
ㄈㄨˋㄓㄥˋ	復政	0
ㄈㄨˋㄓㄧˊㄐㄩˋ	付之一炬	15
ㄈㄨˋㄓㄧˊㄒㄧㄠˋ	付之一笑	0
ㄈㄨˋㄓㄧˋㄕㄣˇ	付之一哂	0
ㄈㄨˋㄓㄧㄐㄩˋ	付之一炬	15
ㄈㄨˋㄓㄧㄒㄧㄠˋ	付之一笑	0
ㄈㄨˋㄓㄧㄕㄣˇ	付之一哂	0
ㄈㄨˋㄓㄨ	付諸	85
ㄈㄨˋㄓㄨˇㄐㄧˋㄓㄤˇ	副主計長	3
ㄈㄨˋㄓㄨˇㄐㄧㄠˋ	副主教	0
ㄈㄨˋㄓㄨˇㄒㄧˊ	副主席	94
ㄈㄨˋㄓㄨˇㄖㄣˋ	副主任	78
ㄈㄨˋㄓㄨˇㄖㄣˋㄨㄟˇㄩㄢˊ	副主任委員	30
ㄈㄨˋㄓㄨˇㄨㄟˇ	副主委	101
ㄈㄨˋㄓㄨˋ	覆住	0
ㄈㄨˋㄓㄨˋ	附註	16
ㄈㄨˋㄓㄨㄉㄨㄥㄌㄧㄡˊ	付諸東流	2
ㄈㄨˋㄓㄨㄌㄧㄡˊㄕㄨㄟˇ	付諸流水	3
ㄈㄨˋㄓㄨㄒㄧㄥˊㄉㄨㄥˋ	付諸行動	3
ㄈㄨˋㄓㄨㄕˊㄒㄧㄥˊ	付諸實行	7
ㄈㄨˋㄓㄨㄛˊ	附著	34
ㄈㄨˋㄓㄨㄛˊㄌㄧˋ	附著力	2
ㄈㄨˋㄓㄨㄤˇㄨㄣˊ	付之罔聞	0
ㄈㄨˋㄓㄨㄤˋ	復壯	0
ㄈㄨˋㄓㄨㄥ	傅鐘	4
ㄈㄨˋㄓㄨㄥ	附中	24
ㄈㄨˋㄓㄨㄥˋ	負重	20
ㄈㄨˋㄓㄨㄥˋㄓˋㄩㄢˇ	負重致遠	0
ㄈㄨˋㄓㄨㄧˊㄐㄩˋ	付諸一炬	0
ㄈㄨˋㄓㄨㄧㄐㄩˋ	付諸一炬	0
ㄈㄨˋㄔㄚˊ	復查	1
ㄈㄨˋㄔㄚˊ	複查	15
ㄈㄨˋㄔㄚˊ	覆查	3
ㄈㄨˋㄔㄜ	覆車	0
ㄈㄨˋㄔㄜˋ	覆轍	34
ㄈㄨˋㄔㄜㄓㄐㄧㄝˋ	覆車之戒	0
ㄈㄨˋㄔㄠˊㄓㄒㄧㄚˋ	覆巢之下	0
ㄈㄨˋㄔㄠˊㄓㄒㄧㄚˋㄨˊㄨㄢˊㄌㄨㄢˇ	覆巢之下無完卵	0
ㄈㄨˋㄔㄡˊ	復仇	54
ㄈㄨˋㄔㄡˊㄐㄧˋ	復仇記	0
ㄈㄨˋㄔㄡˊㄓㄜˇ	復仇者	7
ㄈㄨˋㄔㄢˇㄆㄧㄣˇ	副產品	13
ㄈㄨˋㄔㄢˇㄎㄜ	婦產科	55
ㄈㄨˋㄔㄢˇㄧㄕㄥ	婦產醫生	0
ㄈㄨˋㄔㄢˇㄧㄩㄢˋ	婦產醫院	0
ㄈㄨˋㄔㄢˇㄨˋ	副產物	2
ㄈㄨˋㄔㄤˇ	副廠	114
ㄈㄨˋㄔㄤˇㄓㄤˇ	副廠長	2
ㄈㄨˋㄔㄤˋㄈㄨㄙㄨㄟˊ	婦唱夫隨	1
ㄈㄨˋㄔㄥˊ	附成	0
ㄈㄨˋㄔㄥˊㄓㄤˇ	負成長	27
ㄈㄨˋㄔㄥˊㄕˋ	副程式	17
ㄈㄨˋㄔㄨ	付出	519
ㄈㄨˋㄔㄨ	復出	81
ㄈㄨˋㄔㄨˋㄓㄤˇ	副處長	42
ㄈㄨˋㄕ	賦詩	17
ㄈㄨˋㄕˊ	副食	9
ㄈㄨˋㄕˊㄆㄧㄣˇ	副食品	0
ㄈㄨˋㄕˋ	富士	98
ㄈㄨˋㄕˋ	父事	1
ㄈㄨˋㄕˋ	複式	3
ㄈㄨˋㄕˋ	複試	3
ㄈㄨˋㄕˋ	覆試	2
ㄈㄨˋㄕˋ	赴試	1
ㄈㄨˋㄕˋㄅㄨˋㄐㄧˋ	複式簿記	4
ㄈㄨˋㄕˋㄆㄧㄥˊㄍㄨㄛˇ	富士蘋果	2
ㄈㄨˋㄕˋㄉㄧㄢˋㄕˋㄊㄞˊ	富士電視台	12
ㄈㄨˋㄕˋㄊㄨㄥ	富士通	14
ㄈㄨˋㄕˋㄎㄤ	富士康	20
ㄈㄨˋㄕˋㄏㄨㄒㄧ	腹式呼吸	1
ㄈㄨˋㄕˋㄐㄧˋㄓㄤˋ	複式記帳	4
ㄈㄨˋㄕˋㄑㄩㄑㄩㄢˊ	附勢趨權	0
ㄈㄨˋㄕˋㄓㄤˇ	副市長	29
ㄈㄨˋㄕˋㄕㄢ	富士山	21
ㄈㄨˋㄕˋㄨˇㄏㄨˊ	富士五湖	1
ㄈㄨˋㄕㄜˊ	腹蛇	2
ㄈㄨˋㄕㄜˋ	附設	104
ㄈㄨˋㄕㄜˋㄓㄤˇ	副社長	16
ㄈㄨˋㄕㄡˇ	副手	53
ㄈㄨˋㄕㄡˇㄐㄧㄡˋㄑㄧㄣˊ	負手就擒	0
ㄈㄨˋㄕㄢ	富山	31
ㄈㄨˋㄕㄢㄒㄧㄢˋ	富山縣	31
ㄈㄨˋㄕㄣ	附身	14
ㄈㄨˋㄕㄣˇ	副審	23
ㄈㄨˋㄕㄣˇ	復審	3
ㄈㄨˋㄕㄣˇ	複審	12
ㄈㄨˋㄕㄣˇ	覆審	0
ㄈㄨˋㄕㄣˋ	副腎	3
ㄈㄨˋㄕㄤ	富商	29
ㄈㄨˋㄕㄤ	負傷	14
ㄈㄨˋㄕㄤˋ	付上	6
ㄈㄨˋㄕㄤˋ	覆上	3
ㄈㄨˋㄕㄤˋ	附上	72
ㄈㄨˋㄕㄤˋㄌㄞˊ	附上來	0
ㄈㄨˋㄕㄤˋㄑㄩˋ	附上去	0
ㄈㄨˋㄕㄥ	復生	10
ㄈㄨˋㄕㄥ	複聲	1
ㄈㄨˋㄕㄥ	附生	8
ㄈㄨˋㄕㄥˇㄐㄧˊ	副省級	114
ㄈㄨˋㄕㄥˇㄐㄧˊㄕˋ	副省級市	114
ㄈㄨˋㄕㄥˇㄓㄤˇ	副省長	5
ㄈㄨˋㄕㄥˋ	富盛	12
ㄈㄨˋㄕㄥㄩㄣˋ	附聲韻	0
ㄈㄨˋㄕㄨˇ	附屬	128
ㄈㄨˋㄕㄨˇㄆㄧㄣˇ	附屬品	3
ㄈㄨˋㄕㄨˇㄉㄧˋ	附屬地	0
ㄈㄨˋㄕㄨˇㄍㄠㄐㄧˊ	附屬高級	1
ㄈㄨˋㄕㄨˇㄍㄠㄐㄧˊㄓㄨㄥㄒㄩㄝˊ	附屬高級中學	1
ㄈㄨˋㄕㄨˇㄍㄨㄛˊ	附屬國	1
ㄈㄨˋㄕㄨˇㄍㄨㄛˊㄇㄧㄣˊ	附屬國民	0
ㄈㄨˋㄕㄨˇㄍㄨㄛˊㄇㄧㄣˊㄒㄧㄠˇㄒㄩㄝˊ	附屬國民小學	0
ㄈㄨˋㄕㄨˇㄒㄧㄠˇㄒㄩㄝˊ	附屬小學	0
ㄈㄨˋㄕㄨˊㄐㄧㄣ	付贖金	1
ㄈㄨˋㄕㄨˋ	副署	68
ㄈㄨˋㄕㄨˋ	富庶	27
ㄈㄨˋㄕㄨˋ	複數	29
ㄈㄨˋㄕㄨˋ	複述	4
ㄈㄨˋㄕㄨˋ	負數	8
ㄈㄨˋㄕㄨˋㄒㄧㄥˊ	複數形	1
ㄈㄨˋㄕㄨˋㄓˊ	負數值	4
ㄈㄨˋㄕㄨㄐㄧˋ	副書記	114
ㄈㄨˋㄕㄨㄐㄧˋㄓㄤˇ	副書記長	3
ㄈㄨˋㄕㄨㄟˇ	腹水	9
ㄈㄨˋㄕㄨㄟˇㄋㄢˊㄕㄡ	覆水難收	1
ㄈㄨˋㄕㄨㄟˋ	賦稅	45
ㄈㄨˋㄕㄨㄟˋㄜˊ	賦稅額	0
ㄈㄨˋㄕㄨㄤ	富孀	0
ㄈㄨˋㄖㄜˋㄉㄞˋ	副熱帶	4
ㄈㄨˋㄖㄠˊ	富饒	7
ㄈㄨˋㄖㄢˊ	復燃	4
ㄈㄨˋㄖㄢˊㄏㄨㄟ	復然灰	0
ㄈㄨˋㄖㄣˊ	婦人	179
ㄈㄨˋㄖㄣˊ	富人	82
ㄈㄨˋㄖㄣˊㄅㄧㄥˋ	婦人病	0
ㄈㄨˋㄖㄣˊㄐㄧㄝㄘㄥˊ	富人階層	4
ㄈㄨˋㄖㄣˊㄓㄖㄣˊ	婦人之仁	0
ㄈㄨˋㄖㄣˋ	復任	3
ㄈㄨˋㄖㄣˋ	赴任	6
ㄈㄨˋㄖㄣˋㄋㄧㄢˊㄖㄨˊ	複仞年如	0
ㄈㄨˋㄖㄨˊ	婦孺	16
ㄈㄨˋㄖㄨˊㄐㄧㄝㄓ	婦孺皆知	0
ㄈㄨˋㄖㄨㄟˋㄉㄜˊ	傅瑞德	1
